,number,values_0,values_1,datetime_start,datetime_complete,duration,params_checks,params_n_ratio,params_nskip,params_trees,params_w1,params_w2,system_attrs_nsga2:generation,system_attrs_nsga2:parents,state
4393,4393,0.25659277556871063,2.804563522338867,2021-06-19 17:17:13.113971,2021-06-19 17:17:15.924445,0 days 00:00:02.810474,20,0.7492482924832433,9,1,30,18,87,"[3195, 880]",COMPLETE
4394,4394,0.22964752198853877,2.623171329498291,2021-06-19 17:17:15.927004,2021-06-19 17:17:18.555682,0 days 00:00:02.628678,20,0.7044121314824888,10,1,30,26,87,"[908, 3100]",COMPLETE
4395,4395,0.2314122937899188,2.560910940170288,2021-06-19 17:17:18.558434,2021-06-19 17:17:21.124969,0 days 00:00:02.566535,20,0.663145117359092,10,1,30,26,87,"[2991, 1218]",COMPLETE
4396,4396,0.2723675456623898,3.357079267501831,2021-06-19 17:17:21.127791,2021-06-19 17:17:24.490841,0 days 00:00:03.363050,20,0.7044121314824888,5,9,30,26,87,"[3307, 1218]",COMPLETE
4397,4397,0.23349214643187075,2.611285924911499,2021-06-19 17:17:24.493679,2021-06-19 17:17:27.110737,0 days 00:00:02.617058,10,0.7492482924832433,10,12,28,25,87,"[2659, 1897]",COMPLETE
4398,4398,0.2907323401780628,3.950770616531372,2021-06-19 17:17:27.113260,2021-06-19 17:17:31.069744,0 days 00:00:03.956484,60,0.7044121314824888,3,1,30,26,87,"[3105, 849]",COMPLETE
4399,4399,0.23105550585314588,2.6115832328796387,2021-06-19 17:17:31.072287,2021-06-19 17:17:33.689348,0 days 00:00:02.617061,20,0.8047024443354969,10,1,23,27,87,"[1312, 647]",COMPLETE
4400,4400,0.22978047370967777,2.5800700187683105,2021-06-19 17:17:33.692223,2021-06-19 17:18:47.959346,0 days 00:01:14.267123,20,0.775837870117549,10,1,30,26,88,"[1974, 3082]",COMPLETE
4401,4401,0.2896177177417498,3.843111753463745,2021-06-19 17:18:47.964705,2021-06-19 17:18:51.815430,0 days 00:00:03.850725,20,0.7492482924832433,3,9,30,26,88,"[1218, 1028]",COMPLETE
4402,4402,0.24122392896208417,2.7595794200897217,2021-06-19 17:18:51.817932,2021-06-19 17:18:54.583195,0 days 00:00:02.765263,10,0.7044121314824888,8,6,30,25,88,"[2659, 1028]",COMPLETE
4403,4403,0.23600622353355066,2.7648239135742188,2021-06-19 17:18:54.585973,2021-06-19 17:18:57.356611,0 days 00:00:02.770638,10,0.7044121314824888,10,1,10,26,88,"[1028, 1599]",COMPLETE
4404,4404,0.23282520370943316,2.567795515060425,2021-06-19 17:18:57.359510,2021-06-19 17:18:59.932702,0 days 00:00:02.573192,10,0.7044121314824888,10,1,30,26,88,"[3105, 3105]",COMPLETE
4405,4405,0.3015585784351685,2.9623656272888184,2021-06-19 17:18:59.935592,2021-06-19 17:19:02.903954,0 days 00:00:02.968362,20,0.7044121314824888,9,15,23,3,88,"[3307, 2078]",COMPLETE
4406,4406,0.27631592425529355,2.676845073699951,2021-06-19 17:19:02.906880,2021-06-19 17:19:05.590136,0 days 00:00:02.683256,70,0.7044121314824888,10,9,30,14,88,"[1205, 3483]",COMPLETE
4407,4407,0.2417912613349931,2.6445131301879883,2021-06-19 17:19:05.593042,2021-06-19 17:19:08.243297,0 days 00:00:02.650255,10,0.6415492259649922,10,14,9,23,88,"[1006, 849]",COMPLETE
4408,4408,0.22936189980206614,2.909898519515991,2021-06-19 17:19:08.246194,2021-06-19 17:19:11.161704,0 days 00:00:02.915510,20,0.9403535800280038,10,1,30,25,88,"[3082, 1159]",COMPLETE
4409,4409,0.23327154343804982,2.5968167781829834,2021-06-19 17:19:11.164496,2021-06-19 17:19:13.767404,0 days 00:00:02.602908,20,0.7044121314824888,10,7,30,25,88,"[3195, 3195]",COMPLETE
4410,4410,0.26279145947691895,2.572343111038208,2021-06-19 17:19:13.770297,2021-06-19 17:19:16.348403,0 days 00:00:02.578106,40,0.8047024443354969,10,1,30,11,88,"[2862, 2063]",COMPLETE
4411,4411,0.31949207606644753,3.513216972351074,2021-06-19 17:19:16.351322,2021-06-19 17:19:19.870358,0 days 00:00:03.519036,10,0.6415492259649922,4,1,24,5,88,"[849, 2063]",COMPLETE
4412,4412,0.2333683608348758,2.606858968734741,2021-06-19 17:19:19.873245,2021-06-19 17:19:22.485813,0 days 00:00:02.612568,20,0.775837870117549,10,2,27,25,88,"[1974, 1389]",COMPLETE
4413,4413,0.23539203182093008,2.7178540229797363,2021-06-19 17:19:22.488684,2021-06-19 17:19:25.212204,0 days 00:00:02.723520,10,0.7492482924832433,10,1,24,25,88,"[1006, 880]",COMPLETE
4414,4414,0.27273893774544233,2.652467966079712,2021-06-19 17:19:25.215094,2021-06-19 17:19:27.873473,0 days 00:00:02.658379,20,0.775837870117549,10,9,30,7,88,"[4331, 3483]",COMPLETE
4415,4415,0.2577998767047718,2.5943257808685303,2021-06-19 17:19:27.876446,2021-06-19 17:19:30.476527,0 days 00:00:02.600081,20,0.7044121314824888,10,1,30,18,88,"[1244, 4236]",COMPLETE
4416,4416,0.23268088684809307,2.839066743850708,2021-06-19 17:19:30.479456,2021-06-19 17:19:33.324307,0 days 00:00:02.844851,20,0.7044121314824888,10,8,20,25,88,"[3195, 1006]",COMPLETE
4417,4417,0.23307397544484562,2.5754854679107666,2021-06-19 17:19:33.327192,2021-06-19 17:19:35.908355,0 days 00:00:02.581163,10,0.6622353207525293,10,3,30,25,88,"[3511, 4331]",COMPLETE
4418,4418,0.23100718750455929,2.713552951812744,2021-06-19 17:19:35.911241,2021-06-19 17:19:38.630349,0 days 00:00:02.719108,20,0.8047024443354969,10,1,30,25,88,"[1745, 1656]",COMPLETE
4419,4419,0.22582382662469677,2.6140706539154053,2021-06-19 17:19:38.633225,2021-06-19 17:19:41.252841,0 days 00:00:02.619616,40,0.775837870117549,10,1,30,25,88,"[3760, 316]",COMPLETE
4420,4420,0.23200013722939974,2.57387375831604,2021-06-19 17:19:41.255423,2021-06-19 17:19:43.835053,0 days 00:00:02.579630,20,0.775837870117549,10,4,24,25,88,"[2991, 900]",COMPLETE
4421,4421,0.23075394883569422,2.8180675506591797,2021-06-19 17:19:43.838011,2021-06-19 17:19:46.661577,0 days 00:00:02.823566,20,0.7044121314824888,10,15,30,25,88,"[2762, 3260]",COMPLETE
4422,4422,0.24310775308156626,2.556931257247925,2021-06-19 17:19:46.664373,2021-06-19 17:19:49.226978,0 days 00:00:02.562605,20,0.7044121314824888,10,1,1,25,88,"[411, 1006]",COMPLETE
4423,4423,0.23119116224705608,2.7642366886138916,2021-06-19 17:19:49.229782,2021-06-19 17:19:51.999606,0 days 00:00:02.769824,20,0.7044121314824888,10,14,30,25,88,"[1135, 1135]",COMPLETE
4424,4424,0.23520468379432977,2.5414559841156006,2021-06-19 17:19:52.002290,2021-06-19 17:19:54.549317,0 days 00:00:02.547027,20,0.7044121314824888,10,1,24,26,88,"[2209, 3307]",COMPLETE
4425,4425,0.22893617870035848,2.595021963119507,2021-06-19 17:19:54.552096,2021-06-19 17:19:57.152970,0 days 00:00:02.600874,10,0.7494114144157459,10,7,30,26,88,"[2209, 1735]",COMPLETE
4426,4426,inf,inf,2021-06-19 17:19:57.155905,2021-06-19 17:19:57.574241,0 days 00:00:00.418336,10,0.5469694612216295,10,1,30,25,88,"[1389, 1389]",COMPLETE
4427,4427,0.23143973069987853,2.8148701190948486,2021-06-19 17:19:57.588970,2021-06-19 17:20:00.425422,0 days 00:00:02.836452,70,0.7818935137371372,10,1,22,23,88,"[647, 849]",COMPLETE
4428,4428,0.23704909391106183,2.740206718444824,2021-06-19 17:20:00.428332,2021-06-19 17:20:03.174375,0 days 00:00:02.746043,20,0.9256536369902266,10,12,13,25,88,"[3566, 2229]",COMPLETE
4429,4429,0.25599555724189277,2.897719144821167,2021-06-19 17:20:03.177353,2021-06-19 17:20:06.080913,0 days 00:00:02.903560,20,0.7044121314824888,7,12,30,25,88,"[2063, 3511]",COMPLETE
4430,4430,0.23965880187130328,2.7396891117095947,2021-06-19 17:20:06.083830,2021-06-19 17:20:08.829346,0 days 00:00:02.745516,20,0.7492482924832433,10,1,14,26,88,"[900, 4258]",COMPLETE
4431,4431,0.22792754255311445,2.6230809688568115,2021-06-19 17:20:08.832113,2021-06-19 17:20:11.460858,0 days 00:00:02.628745,20,0.7044121314824888,10,10,30,25,88,"[1006, 1205]",COMPLETE
4432,4432,0.23591010598308484,2.7212796211242676,2021-06-19 17:20:11.463366,2021-06-19 17:20:14.190092,0 days 00:00:02.726726,20,0.7044121314824888,10,1,30,25,88,"[2465, 2762]",COMPLETE
4433,4433,0.28971690530909966,3.8711295127868652,2021-06-19 17:20:14.192648,2021-06-19 17:20:18.069523,0 days 00:00:03.876875,0,0.7492482924832433,3,9,30,25,88,"[1735, 1244]",COMPLETE
4434,4434,0.2271817594212913,2.6156601905822754,2021-06-19 17:20:18.072010,2021-06-19 17:20:20.693303,0 days 00:00:02.621293,30,0.7044121314824888,10,8,24,26,88,"[2762, 2963]",COMPLETE
4435,4435,0.2305147219202639,2.760828971862793,2021-06-19 17:20:20.695810,2021-06-19 17:20:23.462076,0 days 00:00:02.766266,20,0.7044121314824888,10,9,30,26,88,"[2862, 1599]",COMPLETE
4436,4436,inf,inf,2021-06-19 17:20:23.464975,2021-06-19 17:20:23.597248,0 days 00:00:00.132273,20,0.3132109157558222,10,1,30,25,88,"[3260, 3260]",COMPLETE
4437,4437,0.23773767999565146,2.5557444095611572,2021-06-19 17:20:23.604663,2021-06-19 17:20:26.175507,0 days 00:00:02.570844,20,0.775837870117549,10,2,19,26,88,"[1897, 4331]",COMPLETE
4438,4438,0.31645627610960003,9.065363883972168,2021-06-19 17:20:26.178553,2021-06-19 17:20:35.249634,0 days 00:00:09.071081,10,0.7044121314824888,0,1,30,25,88,"[4236, 3511]",COMPLETE
4439,4439,0.23533913981558088,2.574899911880493,2021-06-19 17:20:35.252566,2021-06-19 17:20:37.833191,0 days 00:00:02.580625,20,0.5854958014822138,10,1,30,25,88,"[3260, 3256]",COMPLETE
4440,4440,0.23340289714142037,2.8310134410858154,2021-06-19 17:20:37.835701,2021-06-19 17:20:40.672307,0 days 00:00:02.836606,50,0.7044121314824888,10,9,30,25,88,"[1244, 3307]",COMPLETE
4441,4441,0.22947725532055488,2.612070322036743,2021-06-19 17:20:40.675212,2021-06-19 17:20:43.292943,0 days 00:00:02.617731,20,0.7044121314824888,10,9,30,26,88,"[2963, 908]",COMPLETE
4442,4442,0.23203115616384776,2.7498435974121094,2021-06-19 17:20:43.295833,2021-06-19 17:20:46.051351,0 days 00:00:02.755518,70,0.7044121314824888,10,1,30,25,88,"[1135, 1974]",COMPLETE
4443,4443,0.23546410852100216,2.588362693786621,2021-06-19 17:20:46.054215,2021-06-19 17:20:48.648222,0 days 00:00:02.594007,20,0.8047024443354969,10,1,16,26,88,"[647, 1159]",COMPLETE
4444,4444,0.23070105045227032,2.6283862590789795,2021-06-19 17:20:48.650960,2021-06-19 17:20:51.284928,0 days 00:00:02.633968,20,0.8047024443354969,10,9,24,26,88,"[1312, 411]",COMPLETE
4445,4445,0.23119198803610178,2.791619062423706,2021-06-19 17:20:51.287855,2021-06-19 17:20:54.085053,0 days 00:00:02.797198,20,0.7044121314824888,10,9,30,25,88,"[1656, 3483]",COMPLETE
4446,4446,0.23815006336102693,2.640315055847168,2021-06-19 17:20:54.087797,2021-06-19 17:20:56.733609,0 days 00:00:02.645812,20,0.7044121314824888,10,9,30,23,88,"[908, 908]",COMPLETE
4447,4447,0.23881164453812406,2.5666120052337646,2021-06-19 17:20:56.736559,2021-06-19 17:20:59.308813,0 days 00:00:02.572254,10,0.7044121314824888,10,1,24,22,88,"[1599, 745]",COMPLETE
4448,4448,0.23481326029414298,2.9038329124450684,2021-06-19 17:20:59.311695,2021-06-19 17:21:02.221356,0 days 00:00:02.909661,90,0.9376680603401311,10,1,16,25,88,"[2063, 3195]",COMPLETE
4449,4449,0.2391972353433987,2.956570625305176,2021-06-19 17:21:02.224186,2021-06-19 17:21:05.186550,0 days 00:00:02.962364,30,0.9972925561682804,10,1,23,26,88,"[1028, 647]",COMPLETE
4450,4450,0.22721913001901067,2.821652889251709,2021-06-19 17:21:05.189375,2021-06-19 17:21:08.064960,0 days 00:00:02.875585,30,0.7044121314824888,10,9,30,26,89,"[2963, 1897]",COMPLETE
4451,4451,0.22920470043245236,2.6428637504577637,2021-06-19 17:21:08.067579,2021-06-19 17:21:10.716205,0 days 00:00:02.648626,10,0.7492482924832433,10,10,30,26,89,"[1389, 900]",COMPLETE
4452,4452,0.3144241091238223,2.6079318523406982,2021-06-19 17:21:10.719078,2021-06-19 17:21:13.332977,0 days 00:00:02.613899,20,0.775837870117549,10,9,26,1,89,"[2991, 411]",COMPLETE
4453,4453,0.24275629516820868,2.6905581951141357,2021-06-19 17:21:13.335603,2021-06-19 17:21:16.031820,0 days 00:00:02.696217,20,0.7044121314824888,10,1,30,21,89,"[4236, 4236]",COMPLETE
4454,4454,0.2644601272654825,2.616210460662842,2021-06-19 17:21:16.034610,2021-06-19 17:21:18.656629,0 days 00:00:02.622019,20,0.8467217098486346,10,9,30,6,89,"[908, 1735]",COMPLETE
4455,4455,0.23110002025822987,2.5792489051818848,2021-06-19 17:21:18.659429,2021-06-19 17:21:21.244328,0 days 00:00:02.584899,10,0.7044121314824888,10,1,30,25,89,"[1246, 2862]",COMPLETE
4456,4456,0.23249384198627096,2.678103446960449,2021-06-19 17:21:21.247136,2021-06-19 17:21:23.930782,0 days 00:00:02.683646,20,0.7492482924832433,10,1,30,25,89,"[1028, 3100]",COMPLETE
4457,4457,0.23066363829962724,2.5609734058380127,2021-06-19 17:21:23.933739,2021-06-19 17:21:26.500262,0 days 00:00:02.566523,10,0.7044121314824888,10,1,28,25,89,"[1389, 2659]",COMPLETE
4458,4458,0.3103648266364301,5.749454021453857,2021-06-19 17:21:26.503252,2021-06-19 17:21:32.258685,0 days 00:00:05.755433,20,0.7492482924832433,1,1,23,25,89,"[2078, 4419]",COMPLETE
4459,4459,0.2373100370108489,2.54911732673645,2021-06-19 17:21:32.261721,2021-06-19 17:21:34.817035,0 days 00:00:02.555314,10,0.603627004462215,10,1,8,25,89,"[1389, 316]",COMPLETE
4460,4460,0.22782304209180027,2.792501926422119,2021-06-19 17:21:34.819815,2021-06-19 17:21:37.618102,0 days 00:00:02.798287,20,0.7044121314824888,10,9,30,26,89,"[3307, 411]",COMPLETE
4461,4461,0.2641406175025519,2.726947069168091,2021-06-19 17:21:37.620848,2021-06-19 17:21:40.353640,0 days 00:00:02.732792,20,0.7044121314824888,8,1,30,18,89,"[3260, 411]",COMPLETE
4462,4462,0.23906013520006472,2.5462749004364014,2021-06-19 17:21:40.356700,2021-06-19 17:21:42.908937,0 days 00:00:02.552237,40,0.7327023815036532,10,1,10,25,89,"[908, 4419]",COMPLETE
4463,4463,0.24168058352503405,2.6917054653167725,2021-06-19 17:21:42.911800,2021-06-19 17:21:45.609239,0 days 00:00:02.697439,20,0.7044121314824888,10,1,3,25,89,"[1135, 1006]",COMPLETE
4464,4464,inf,inf,2021-06-19 17:21:45.612076,2021-06-19 17:21:45.871286,0 days 00:00:00.259210,10,0.4359263278509667,10,1,8,25,89,"[316, 316]",COMPLETE
4465,4465,0.26097000301542506,2.561248540878296,2021-06-19 17:21:45.875536,2021-06-19 17:21:48.456464,0 days 00:00:02.580928,20,0.7492482924832433,10,1,30,15,89,"[2465, 880]",COMPLETE
4466,4466,0.27226963847689095,2.5762507915496826,2021-06-19 17:21:48.459514,2021-06-19 17:21:51.041797,0 days 00:00:02.582283,50,0.7492482924832433,10,1,30,13,89,"[3100, 1735]",COMPLETE
4467,4467,0.24059078771030334,2.7464816570281982,2021-06-19 17:21:51.044511,2021-06-19 17:21:53.796938,0 days 00:00:02.752427,90,0.775837870117549,10,1,6,25,89,"[1897, 4419]",COMPLETE
4468,4468,0.2315750872465108,2.570678472518921,2021-06-19 17:21:53.799824,2021-06-19 17:21:56.376073,0 days 00:00:02.576249,20,0.7044121314824888,10,1,26,26,89,"[1312, 3256]",COMPLETE
4469,4469,0.22880026730494635,2.8266303539276123,2021-06-19 17:21:56.378887,2021-06-19 17:21:59.211397,0 days 00:00:02.832510,80,0.7492482924832433,10,9,21,26,89,"[1389, 2862]",COMPLETE
4470,4470,0.23800250981125193,2.5488107204437256,2021-06-19 17:21:59.214344,2021-06-19 17:22:01.768839,0 days 00:00:02.554495,10,0.7044121314824888,10,1,8,25,89,"[316, 3483]",COMPLETE
4471,4471,0.23321922792723962,2.5880775451660156,2021-06-19 17:22:01.771621,2021-06-19 17:22:04.365277,0 days 00:00:02.593656,20,0.7492482924832433,10,1,23,26,89,"[2991, 2078]",COMPLETE
4472,4472,0.23250094405973054,2.6777703762054443,2021-06-19 17:22:04.368212,2021-06-19 17:22:07.051619,0 days 00:00:02.683407,20,0.7044121314824888,10,1,24,25,89,"[1599, 3760]",COMPLETE
4473,4473,0.22942820530033034,2.557136297225952,2021-06-19 17:22:07.054602,2021-06-19 17:22:09.617547,0 days 00:00:02.562945,20,0.7044121314824888,10,1,30,25,89,"[1929, 3100]",COMPLETE
4474,4474,0.22966579878334084,2.7391324043273926,2021-06-19 17:22:09.620486,2021-06-19 17:22:12.365238,0 days 00:00:02.744752,20,0.8047024443354969,10,1,26,25,89,"[2063, 3256]",COMPLETE
4475,4475,0.23442360356582226,2.7628026008605957,2021-06-19 17:22:12.367796,2021-06-19 17:22:15.136366,0 days 00:00:02.768570,20,0.7492482924832433,9,15,30,26,89,"[880, 1974]",COMPLETE
4476,4476,0.23451752841854845,2.5648903846740723,2021-06-19 17:22:15.139313,2021-06-19 17:22:17.709951,0 days 00:00:02.570638,10,0.7044121314824888,10,1,30,25,89,"[3100, 2659]",COMPLETE
4477,4477,0.23593404694656725,2.8562917709350586,2021-06-19 17:22:17.712880,2021-06-19 17:22:20.575149,0 days 00:00:02.862269,20,0.7044121314824888,10,10,15,26,89,"[2078, 908]",COMPLETE
4478,4478,0.24075891002550354,2.5988547801971436,2021-06-19 17:22:20.578211,2021-06-19 17:22:23.183068,0 days 00:00:02.604857,20,0.5783671732039936,10,1,30,25,89,"[1735, 3082]",COMPLETE
4479,4479,0.23377028279184683,2.746290683746338,2021-06-19 17:22:23.186029,2021-06-19 17:22:25.937913,0 days 00:00:02.751884,10,0.7044121314824888,10,1,30,26,89,"[3105, 3082]",COMPLETE
4480,4480,0.23387393918324356,2.5701651573181152,2021-06-19 17:22:25.940821,2021-06-19 17:22:28.516703,0 days 00:00:02.575882,30,0.7044121314824888,10,1,30,25,89,"[2963, 1389]",COMPLETE
4481,4481,0.23098169807022118,2.6283721923828125,2021-06-19 17:22:28.519649,2021-06-19 17:22:31.153624,0 days 00:00:02.633975,20,0.7044121314824888,10,9,26,26,89,"[411, 1974]",COMPLETE
4482,4482,0.2333176906574287,2.8071086406707764,2021-06-19 17:22:31.156390,2021-06-19 17:22:33.969292,0 days 00:00:02.812902,20,0.7044121314824888,10,7,30,26,89,"[2862, 1735]",COMPLETE
4483,4483,0.2957234371920574,2.574985980987549,2021-06-19 17:22:33.972074,2021-06-19 17:22:36.552788,0 days 00:00:02.580714,20,0.7044121314824888,10,1,30,2,89,"[3105, 1244]",COMPLETE
4484,4484,0.26266381375583986,2.9466919898986816,2021-06-19 17:22:36.555763,2021-06-19 17:22:39.508370,0 days 00:00:02.952607,20,0.7044121314824888,6,1,30,25,89,"[1599, 2991]",COMPLETE
4485,4485,0.23362973000790566,2.844815969467163,2021-06-19 17:22:39.511318,2021-06-19 17:22:42.362142,0 days 00:00:02.850824,0,0.775837870117549,10,8,30,25,89,"[2229, 4258]",COMPLETE
4486,4486,0.23402250190548227,2.5511720180511475,2021-06-19 17:22:42.365094,2021-06-19 17:22:44.921874,0 days 00:00:02.556780,20,0.7044121314824888,10,1,30,25,89,"[2063, 3100]",COMPLETE
4487,4487,0.2307742561405151,2.736466646194458,2021-06-19 17:22:44.924772,2021-06-19 17:22:47.666984,0 days 00:00:02.742212,20,0.7459975801554324,10,1,30,25,89,"[2229, 1159]",COMPLETE
4488,4488,0.2392616578192766,2.595560073852539,2021-06-19 17:22:47.669727,2021-06-19 17:22:50.271253,0 days 00:00:02.601526,20,0.7044121314824888,10,4,24,30,89,"[3256, 2209]",COMPLETE
4489,4489,0.23164229734047562,2.569262981414795,2021-06-19 17:22:50.274210,2021-06-19 17:22:52.849118,0 days 00:00:02.574908,20,0.7492482924832433,10,1,30,25,89,"[1389, 1929]",COMPLETE
4490,4490,0.22940684287868504,2.710179090499878,2021-06-19 17:22:52.851727,2021-06-19 17:22:55.567633,0 days 00:00:02.715906,10,0.7044121314824888,10,1,30,26,89,"[2465, 1599]",COMPLETE
4491,4491,0.23332451252198935,2.6099586486816406,2021-06-19 17:22:55.570526,2021-06-19 17:22:58.186252,0 days 00:00:02.615726,40,0.7044121314824888,10,1,30,25,89,"[1929, 1135]",COMPLETE
4492,4492,0.2545047478961604,2.5639262199401855,2021-06-19 17:22:58.189193,2021-06-19 17:23:00.758987,0 days 00:00:02.569794,10,0.8135202859133523,10,1,9,17,89,"[2078, 745]",COMPLETE
4493,4493,0.23268529721888348,2.7326698303222656,2021-06-19 17:23:00.761960,2021-06-19 17:23:03.500253,0 days 00:00:02.738293,20,0.7492482924832433,10,1,23,26,89,"[2078, 647]",COMPLETE
4494,4494,0.2698482689102075,2.5596156120300293,2021-06-19 17:23:03.502858,2021-06-19 17:23:06.068390,0 days 00:00:02.565532,20,0.6534946516526325,10,1,2,14,89,"[1205, 1897]",COMPLETE
4495,4495,0.23125594877394107,2.7672455310821533,2021-06-19 17:23:06.071069,2021-06-19 17:23:08.844006,0 days 00:00:02.772937,20,0.7044121314824888,10,9,29,26,89,"[411, 411]",COMPLETE
4496,4496,0.2322536103775672,2.6196537017822266,2021-06-19 17:23:08.846744,2021-06-19 17:23:11.472130,0 days 00:00:02.625386,20,0.6240064051306843,10,1,24,25,89,"[3483, 1312]",COMPLETE
4497,4497,0.23157920093411263,2.6230082511901855,2021-06-19 17:23:11.474972,2021-06-19 17:23:14.103602,0 days 00:00:02.628630,20,0.7044121314824888,10,9,30,25,89,"[2862, 2960]",COMPLETE
4498,4498,0.23097351296902713,2.744041919708252,2021-06-19 17:23:14.106592,2021-06-19 17:23:16.856938,0 days 00:00:02.750346,10,0.7044121314824888,10,1,30,26,89,"[3105, 1006]",COMPLETE
4499,4499,0.23295421615917383,2.5701239109039307,2021-06-19 17:23:16.859843,2021-06-19 17:23:19.435554,0 days 00:00:02.575711,20,0.7492482924832433,10,1,30,25,89,"[880, 4258]",COMPLETE
4500,4500,0.24608322556766274,2.633514881134033,2021-06-19 17:23:19.438307,2021-06-19 17:24:33.791088,0 days 00:01:14.352781,20,0.7044121314824888,10,13,2,27,90,"[1205, 1205]",COMPLETE
4501,4501,0.22943907292682797,2.7772531509399414,2021-06-19 17:24:33.796218,2021-06-19 17:24:36.588673,0 days 00:00:02.792455,20,0.7044121314824888,10,6,30,26,90,"[1599, 1244]",COMPLETE
4502,4502,0.23368844003660202,2.574364423751831,2021-06-19 17:24:36.591622,2021-06-19 17:24:39.171773,0 days 00:00:02.580151,20,0.7492482924832433,10,1,26,26,90,"[900, 1159]",COMPLETE
4503,4503,0.23028485689134373,2.7500643730163574,2021-06-19 17:24:39.174531,2021-06-19 17:24:41.930219,0 days 00:00:02.755688,20,0.8047024443354969,10,1,30,25,90,"[4473, 1745]",COMPLETE
4504,4504,inf,inf,2021-06-19 17:24:41.933167,2021-06-19 17:24:42.398756,0 days 00:00:00.465589,20,0.5747708913296898,10,1,24,26,90,"[2963, 1599]",COMPLETE
4505,4505,0.23572685432949442,2.5693609714508057,2021-06-19 17:24:42.403613,2021-06-19 17:24:44.987910,0 days 00:00:02.584297,20,0.7492482924832433,10,1,30,25,90,"[1159, 1897]",COMPLETE
4506,4506,0.23310194002545437,2.8221993446350098,2021-06-19 17:24:44.990759,2021-06-19 17:24:47.818717,0 days 00:00:02.827958,20,0.9610345459248786,10,1,24,26,90,"[2209, 4236]",COMPLETE
4507,4507,0.22918995081110427,2.759031057357788,2021-06-19 17:24:47.821365,2021-06-19 17:24:50.586010,0 days 00:00:02.764645,40,0.775837870117549,10,1,30,25,90,"[4419, 3760]",COMPLETE
